player_id,player_name,season,pass_attempts,completions,pass_yards,pass_tds,interceptions,sacks,pass_epa_per_play,pass_total_epa,completion_pct,yards_per_attempt,pass_td_rate,int_rate,carries,rush_yards,rush_tds,explosive_runs,rush_fumbles,rush_epa_per_play,rush_total_epa,yards_per_carry,rush_td_rate,explosive_run_rate,fumble_rate,targets,receptions,rec_yards,rec_tds,explosive_recs,rec_fumbles,air_yards,yac,rec_epa_per_play,rec_total_epa,catch_rate,yards_per_rec,rec_td_rate,explosive_rec_rate,air_yards_per_target,yac_per_rec,games_played,player,position,curr_year_signed,curr_years,curr_value,curr_apy,curr_guaranteed,is_active,curr_apy_cap_pct,curr_inflated_value,curr_inflated_apy,curr_inflated_guaranteed,draft_round,draft_overall,year_end,next_year_signed,next_apy,next_years,next_value,next_guaranteed,next_apy_cap_pct,next_inflated_value,next_inflated_apy,next_inflated_guaranteed
00-0031376,J.McKinnon,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,570.0,3.0,12,2.0,-0.24008116455125933,-36.25225584724016,3.774834437086093,0.019867549668874173,0.07947019867549669,0.013245033112582781,68.0,51.0,421.0,2.0,7,0.0,15.0,450.0,-0.055469539561131265,-3.7719286901569262,0.75,8.254901960784315,0.029411764705882353,0.13725490196078433,0.22058823529411764,8.823529411764707,16,Jerick McKinnon,RB,2014,4,2.765,0.69125,0.515,false,0.005,6.261789,1.565447,1.166301,3,96,2017,2018,7.5,4,30.0,11.7,0.042,50.993228,12.748307,19.887359
00-0036370,J.Kelley,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,102.0,0.0,2,1.0,-0.45680504084642354,-15.074566347931977,3.090909090909091,0.0,0.06060606060606061,0.030303030303030304,7.0,5.0,38.0,0.0,0,0.0,13.0,31.0,0.14648329640998106,1.0253830748698674,0.7142857142857143,7.6,0.0,0.0,1.8571428571428572,6.2,8,Joshua Kelley,RB,2020,4,4.075344,1.018836,0.780344,false,0.005,6.193207,1.548302,1.185871,4,112,2023,2024,1.125,1,1.125,0.0,0.004,1.326742,1.326742,0.0
00-0036425,D.Dallas,2023,0.0,0.0,0.0,0.0,0.0,1.0,-0.5178517469903454,-0.5178517469903454,NaN,NaN,NaN,NaN,10.0,36.0,0.0,0,0.0,0.01562643311335705,0.15626433113357052,3.6,0.0,0.0,0.0,9.0,6.0,26.0,0.0,0,0.0,-15.0,31.0,-0.8541434047252147,-7.687290642526932,0.6666666666666666,4.333333333333333,0.0,0.0,-1.6666666666666667,5.166666666666667,10,DeeJay Dallas,RB,2020,4,3.7894,0.94735,0.4944,false,0.005,5.758664,1.439666,0.751328,4,144,2023,2024,2.75,3,8.25,2.395,0.011000000000000001,9.729444,3.243148,2.824487
00-0036875,R.Stevenson,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,619.0,4.0,10,1.0,-0.0824037106673613,-12.854978864108363,3.967948717948718,0.02564102564102564,0.0641025641025641,0.00641025641025641,51.0,38.0,238.0,0.0,2,0.0,13.0,261.0,-0.3532672713106817,-18.016630836844765,0.7450980392156863,6.2631578947368425,0.0,0.05263157894736842,0.2549019607843137,6.868421052631579,12,Rhamondre Stevenson,RB,2021,4,4.22906,1.057265,0.74906,false,0.006,6.979687,1.744922,1.236257,4,120,2024,2024,9.0,4,36.0,17.116,0.035,42.455756,10.613939,20.185353
00-0037013,Z.Wilson,2025,11.0,6.0,32.0,0.0,0.0,0.0,-0.6019404023113153,-6.621344425424468,0.5454545454545454,2.909090909090909,0.0,0.0,3.0,1.0,0.0,0,0.0,-0.07950050135453542,-0.23850150406360626,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Zach Wilson,QB,2025,1,6.0,6.0,6.0,false,0.021,6.472779,6.472779,6.472779,1,2,2025,2026,1.4025,1,1.4025,0.5988,0.005,1.4025,1.4025,0.5988
00-0021206,J.McCown,2017,388.0,267.0,2926.0,18.0,9.0,39.0,0.010371394157162704,4.532299246680101,0.6881443298969072,7.541237113402062,0.04639175257731959,0.023195876288659795,37.0,124.0,5.0,5,4.0,0.1789474016703615,6.621053861803375,3.3513513513513513,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Josh McCown,QB,2017,1,6.0,6.0,6.0,false,0.036000000000000004,10.821557,10.821557,10.821557,3,81,2017,2018,10.0,1,10.0,5.0,0.055999999999999994,16.997743,16.997743,8.498871
00-0026143,M.Ryan,2018,601.0,422.0,4924.0,35.0,7.0,42.0,0.15500964509302462,101.68632718102414,0.7021630615640599,8.193011647254576,0.05823627287853577,0.011647254575707155,33.0,125.0,3.0,4,2.0,0.17421364799781547,5.74905038392791,3.787878787878788,0.09090909090909091,0.12121212121212122,0.06060606060606061,1.0,1.0,5.0,1.0,0,0.0,1.0,4.0,2.7171994153759442,2.7171994153759442,1.0,5.0,1.0,0.0,1.0,4.0,16,Matt Ryan,QB,2018,5,150.0,30.0,94.5,false,0.16899999999999998,254.96614,50.993228,160.628668,1,3,2022,,,,,,,,,
00-0029263,R.Wilson,2020,545.0,384.0,4212.0,40.0,13.0,47.0,0.11690115443739961,70.95900074350156,0.7045871559633028,7.728440366972477,0.07339449541284404,0.023853211009174313,83.0,513.0,2.0,21,4.0,0.024320985380271224,2.0186417865625117,6.180722891566265,0.024096385542168676,0.25301204819277107,0.04819277108433735,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Russell Wilson,QB,2019,4,140.0,35.0,70.0,false,0.18600000000000003,224.059511,56.014878,112.029756,3,75,2022,2022,49.0,5,245.0,124.0,0.235,354.43804,70.887608,179.389049
00-0034678,A.Cappa,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,-0.3397870389162563,-0.3397870389162563,0.0,NaN,0.0,NaN,2.0,NaN,1,Alex Cappa,RG,2025,2,11.02,5.51,5.5,false,0.02,11.888338,5.944169,5.933381,3,94,2026,,,,,,,,,
00-0030300,J.Brown,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,166.0,5.0,1,0.0,244.0,46.0,0.9168418237991558,17.41999465218396,0.7368421052631579,11.857142857142858,0.2631578947368421,0.07142857142857142,12.842105263157896,3.2857142857142856,10,Jaron Brown,WR,2018,2,5.5,2.75,2.75,false,0.016,9.348758,4.674379,4.674379,,,2019,2019,1.5,1,1.5,0.0,0.008,2.400638,2.400638,0.0
00-0034983,H.Renfrow,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,49.0,605.0,4.0,7,1.0,499.0,301.0,0.4840761927331542,34.853485876787104,0.6805555555555556,12.346938775510203,0.05555555555555555,0.14285714285714285,6.930555555555555,6.142857142857143,13,Hunter Renfrow,WR,2019,4,2.835948,0.708987,0.315948,false,0.004,4.538722,1.134681,0.505651,5,149,2022,2022,15.85,2,31.7,14.5,0.076,45.859942,22.929971,20.976945
00-0035924,J.Ward,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0,0.0,-0.6061397874339794,-1.8184193623019382,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Jonathan Ward,RB,2023,1,1.01,1.01,0.0,false,0.004,1.353256,1.353256,0.0,,,2023,2024,1.125,1,1.125,0.0,0.004,1.326742,1.326742,0.0
00-0037276,T.Chandler,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,461.0,3.0,9,0.0,0.0067986870734153635,0.6934660814883671,4.519607843137255,0.029411764705882353,0.08823529411764706,0.0,25.0,21.0,159.0,0.0,0,0.0,-47.0,206.0,0.15777354210149497,3.944338552537374,0.84,7.571428571428571,0.0,0.0,-1.88,9.80952380952381,13,Ty Chandler,RB,2022,4,3.958844,0.989711,0.298844,false,0.005,5.727204,1.431801,0.432333,5,169,2025,2026,1.215,1,1.215,0.0,0.004,1.215,1.215,0.0
00-0032940,D.Washington,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,467.0,2.0,11,1.0,0.0011755712992704377,0.10227470303652808,5.367816091954023,0.022988505747126436,0.12643678160919541,0.011494252873563218,23.0,17.0,115.0,0.0,0,0.0,6.0,115.0,-0.39455772640682835,-9.074827707357052,0.7391304347826086,6.764705882352941,0.0,0.0,0.2608695652173913,6.764705882352941,13,DeAndre Washington,RB,2016,4,2.609196,0.652299,0.269196,false,0.004,5.06144,1.26536,0.522199,5,143,2019,2020,1.0475,1,1.0475,0.3,0.005,1.591862,1.591862,0.455903
00-0038519,N.Remigio,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1,0.0,0.6427091776859015,0.6427091776859015,11.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,1,0.0,18.0,3.0,2.176661997975316,2.176661997975316,1.0,21.0,0.0,1.0,18.0,3.0,2,Nikko Remigio,WR,2024,2,1.755,0.8775,0.0,false,0.003,2.069718,1.034859,0.0,,,2025,2026,1.075,1,1.075,0.0,0.004,1.075,1.075,0.0
00-0036297,D.Evans,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0,0.0,-0.6231125580961816,-1.2462251161923632,3.5,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0,0.0,-4.0,15.0,0.665798285859637,1.331596571719274,1.0,5.5,0.0,0.0,-2.0,7.5,1,Darrynton Evans,RB,2020,4,4.437718,1.10943,0.877664,false,0.006,6.743898,1.685975,1.333766,3,93,2023,2022,0.895,1,0.895,0.0,0.004,1.294784,1.294784,0.0
00-0032062,B.Bell,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,67.0,0.0,1,0.0,99.0,9.0,-0.1787365488293306,-2.681048232439959,0.5333333333333333,8.375,0.0,0.125,6.6,1.125,11,Blake Bell,TE,2019,1,0.895,0.895,0.0,false,0.005,1.43238,1.43238,0.0,4,117,2019,2020,1.7,1,1.7,0.45,0.009000000000000001,2.583451,2.583451,0.683855
00-0037740,G.Wilson,2022,1.0,0.0,0.0,0.0,0.0,0.0,-0.4925385075621307,-0.4925385075621307,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.0,-0.566500505869044,-2.266002023476176,1.0,0.0,0.0,0.25,147.0,83.0,1103.0,4.0,13,3.0,1548.0,384.0,0.22802208315486217,33.51924622376474,0.564625850340136,13.289156626506024,0.027210884353741496,0.1566265060240964,10.53061224489796,4.626506024096385,17,Garrett Wilson,WR,2022,4,20.554006,5.138502,20.554006,false,0.025,29.73519,7.433798,29.73519,1,10,2025,2025,32.5,4,130.0,38.324819,0.11599999999999999,140.243553,35.060888,41.344683
00-0033280,C.McCaffrey,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,442.0,1.0,15,1.0,0.0179602652901628,1.7780662637261173,4.4646464646464645,0.010101010101010102,0.15151515151515152,0.010101010101010102,41.0,37.0,343.0,1.0,4,0.0,91.0,258.0,0.5142292772751961,21.083400368283037,0.9024390243902439,9.27027027027027,0.024390243902439025,0.10810810810810811,2.2195121951219514,6.972972972972973,7,Christian McCaffrey,RB,2020,4,64.063412,16.015853,30.0625,false,0.081,97.3557,24.338925,45.685293,1,8,2023,2024,19.0,2,38.0,24.0,0.07400000000000001,44.814409,22.407204,28.303837
00-0030741,R.Nix,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0.0,-1.4593442385861028,-4.378032715758309,0.0,0.3333333333333333,0.0,0.0,3.0,2.0,6.0,1.0,0,0.0,3.0,3.0,-0.15042877259353796,-0.4512863177806139,0.6666666666666666,3.0,0.3333333333333333,0.0,1.0,1.5,4,Roosevelt Nix,FB,2017,1,0.615,0.615,0.0,false,0.004,1.10921,1.10921,0.0,,,2017,2018,1.74375,4,6.975,1.75,0.01,11.855926,2.963981,2.974605
00-0032385,S.Shepard,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,1,0.0,0.47952232069413486,1.4385669620824046,10.333333333333334,0.0,0.3333333333333333,0.0,105.0,65.0,683.0,8.0,6,0.0,972.0,257.0,0.20256223910527993,21.269035106054393,0.6190476190476191,10.507692307692308,0.0761904761904762,0.09230769230769231,9.257142857142858,3.953846153846154,16,Sterling Shepard,WR,2016,4,5.944572,1.486143,0.0,false,0.01,11.531558,2.88289,0.0,2,40,2019,2019,10.25,4,41.0,16.210624,0.054000000000000006,65.617428,16.404357,25.943889
00-0034829,M.Gesicki,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,362.0,5.0,5,0.0,490.0,97.0,0.0382782094048834,2.02874509845882,0.6037735849056604,11.3125,0.09433962264150944,0.15625,9.245283018867925,3.03125,17,Mike Gesicki,TE,2022,1,10.931,10.931,10.931,false,0.053,15.813723,15.813723,15.813723,2,42,2022,2023,4.5,1,4.5,3.55,0.02,6.029359,6.029359,4.756495
00-0035327,C.Moore,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,1,0.0,4.786891998723149,4.786891998723149,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,C.J. Moore,S,2019,3,1.762,0.587333,0.027,false,0.003,2.819949,0.939982,0.043211,,,2021,2022,1.75,1,1.75,0.8,0.008,2.5317,2.5317,1.157349
00-0035329,D.Parham,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,130.0,1.0,2,0.0,124.0,42.0,0.678401434908411,8.140817218900931,0.8333333333333334,13.0,0.08333333333333333,0.2,10.333333333333334,4.2,6,Donald Parham,TE,2022,1,0.895,0.895,0.0,false,0.004,1.294784,1.294784,0.0,,,2022,2023,1.2675,2,2.565,0.4,0.006,3.436735,1.69827,0.535943
00-0030248,C.Wood,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.0,-0.4050978000741452,-0.8101956001482904,1.5,0.0,0.0,0.0,1.0,1.0,-6.0,0.0,0,0.0,-6.0,0.0,-1.5324897095561028,-1.5324897095561028,1.0,-6.0,0.0,0.0,-6.0,0.0,2,Cierre Wood,RB,2015,1,0.51,0.51,0.0,false,0.004,1.072111,1.072111,0.0,,,2015,,,,,,,,,
00-0035685,D.Montgomery,2024,1.0,1.0,3.0,1.0,0.0,0.0,1.5191485377727076,1.5191485377727076,1.0,3.0,1.0,0.0,186.0,775.0,12.0,17,2.0,-0.047482680611982055,-8.831778593828663,4.166666666666667,0.06451612903225806,0.0913978494623656,0.010752688172043012,38.0,36.0,341.0,0.0,2,0.0,-18.0,365.0,0.4189015045186649,15.918257171709268,0.9473684210526315,9.472222222222221,0.0,0.05555555555555555,-0.47368421052631576,10.13888888888889,14,David Montgomery,RB,2024,2,18.25,9.125,5.25,false,0.036000000000000004,21.522709,10.761355,6.191464,3,73,2025,2026,8.25,2,16.5,1.0,0.027000000000000003,16.5,8.25,1.0
00-0036096,J.Taylor,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,110.0,0.0,2,0.0,0.0871307859425028,2.0040080766775645,4.782608695652174,0.0,0.08695652173913043,0.0,2.0,1.0,4.0,0.0,0,0.0,-7.0,8.0,-0.4186746795894578,-0.8373493591789156,0.5,4.0,0.0,0.0,-3.5,8.0,5,J.J. Taylor,RB,2020,3,2.2925,0.764167,0.1,false,0.004,3.48386,1.161287,0.151968,,,2022,2022,0.895,1,0.895,0.0,0.004,1.294784,1.294784,0.0
00-0029892,K.Juszczyk,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,1,0.0,-0.27498320571612567,-1.9248824400128797,4.428571428571429,0.0,0.14285714285714285,0.0,42.0,33.0,315.0,1.0,4,2.0,158.0,207.0,0.0258630982962534,1.086250128442643,0.7857142857142857,9.545454545454545,0.023809523809523808,0.12121212121212122,3.761904761904762,6.2727272727272725,13,Kyle Juszczyk,FB,2017,4,21.0,5.25,7.0,false,0.031,37.875449,9.468862,12.62515,4,130,2020,2021,5.4,5,27.0,9.6,0.03,44.561096,8.912219,15.843945
00-0037012,T.Lance,2024,40.0,25.0,266.0,0.0,1.0,4.0,-0.32059344658166167,-14.426705096174775,0.625,6.65,0.0,0.025,11.0,41.0,0.0,1,0.0,-0.19240569379921493,-2.1164626317913644,3.727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Trey Lance,QB,2021,4,34.105258,8.526315,34.105258,false,0.047,56.287692,14.071924,56.287692,1,3,2024,2025,2.0,1,2.0,1.5,0.006999999999999999,2.157593,2.157593,1.618195
00-0038396,E.Gray,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,48.0,0.0,1,1.0,-0.46435457875144065,-7.894027838774491,2.823529411764706,0.0,0.058823529411764705,0.058823529411764705,7.0,6.0,22.0,0.0,0,0.0,-8.0,40.0,-0.5356351592844086,-3.7494461149908602,0.8571428571428571,3.6666666666666665,0.0,0.0,-1.1428571428571428,6.666666666666667,5,Eric Gray,RB,2023,4,4.08498,1.021245,0.24498,true,0.005,5.473292,1.368323,0.328238,5,172,2026,,,,,,,,,
00-0040024,D.Cooper,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,92.0,0.0,0,0.0,109.0,22.0,0.3533735834141474,3.887109417555621,0.8181818181818182,10.222222222222221,0.0,0.0,9.909090909090908,2.4444444444444446,5,Darius Cooper,WR,2025,3,2.98,0.993333,0.09,true,0.004,3.214814,1.071604,0.097092,,,2027,,,,,,,,,
00-0036442,J.Burrow,2025,254.0,173.0,1809.0,17.0,5.0,17.0,0.09914564058539382,27.562488082739485,0.6811023622047244,7.122047244094488,0.06692913385826772,0.01968503937007874,14.0,41.0,0.0,0,0.0,0.2546567124455968,3.5651939742383547,2.9285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Joe Burrow,QB,2023,5,275.0,55.0,146.51,true,0.245,368.460854,73.692171,196.302544,1,1,2027,,,,,,,,,
00-0033077,D.Prescott,2023,581.0,410.0,4516.0,36.0,9.0,39.0,0.17593407277224268,111.01439991928513,0.7056798623063684,7.772805507745267,0.06196213425129088,0.01549053356282272,56.0,242.0,2.0,9,1.0,0.23375995938918953,13.090557725794614,4.321428571428571,0.03571428571428571,0.16071428571428573,0.017857142857142856,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,Dak Prescott,QB,2021,4,160.0,40.0,95.0,false,0.21899999999999997,264.065753,66.016438,156.789041,4,135,2024,2024,60.0,4,240.0,129.0,0.235,283.038371,70.759593,152.133125
00-0039066,M.Mayer,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,328.0,1.0,3,1.0,240.0,196.0,-0.1968367652389679,-9.841838261948395,0.7,9.371428571428572,0.02,0.08571428571428572,4.8,5.6,12,Michael Mayer,TE,2023,4,9.313638,2.32841,7.596697,true,0.01,12.478949,3.119738,10.178493,2,35,2026,,,,,,,,,
00-0031743,A.Hunt,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,109.0,0.0,4,2.0,-0.07040806085747624,-1.4081612171495248,5.45,0.0,0.2,0.1,4.0,3.0,29.0,0.0,1,0.0,-10.0,37.0,-0.1052417447031776,-0.4209669788127104,0.75,9.666666666666666,0.0,0.3333333333333333,-2.5,12.333333333333334,6,Akeem Hunt,RB,2016,2,1.14,0.57,0.0,false,0.004,2.211425,1.105713,0.0,,,2017,2017,0.66,2,1.32,0.0,0.004,2.380743,1.190371,0.0
00-0034798,D.Smythe,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,35.0,366.0,0.0,3,1.0,284.0,139.0,0.5113309113804704,21.987229189360228,0.813953488372093,10.457142857142857,0.0,0.08571428571428572,6.604651162790698,3.9714285714285715,13,Durham Smythe,TE,2023,2,7.75,3.875,5.5,false,0.017,10.383897,5.191948,7.369217,4,123,2024,2025,2.5,1,2.5,1.5,0.009000000000000001,2.696991,2.696991,1.618195
00-0036331,D.Duvernay,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,0.0,-0.26677377107262146,-1.0670950842904858,0.75,0.0,0.0,0.0,16.0,11.0,79.0,0.0,1,0.0,183.0,63.0,0.21389454691598075,3.422312750655692,0.6875,7.181818181818182,0.0,0.09090909090909091,11.4375,5.7272727272727275,10,Devin Duvernay,WR,2024,2,8.5,4.25,5.7,false,0.017,10.024276,5.012138,6.722161,3,92,2025,2025,1.3375,1,1.3375,0.1675,0.005,1.44289,1.44289,0.180698
00-0036991,Am.Rodgers,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0,0.0,-0.22508799436036497,-0.45017598872072995,3.5,0.0,0.0,0.0,18.0,12.0,154.0,1.0,2,1.0,146.0,52.0,0.41848558471005204,7.5327405247809365,0.6666666666666666,12.833333333333334,0.05555555555555555,0.16666666666666666,8.11111111111111,4.333333333333333,9,Amari Rodgers,WR,2021,4,4.899902,1.224976,0.923564,false,0.006999999999999999,8.086852,2.021714,1.52426,3,85,2024,2023,0.94,1,0.94,0.0,0.004,1.259466,1.259466,0.0
00-0032449,L.Edwards,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,-6.255138345062733,-6.255138345062733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Lachlan Edwards,P,2016,4,2.415796,0.603949,0.075796,false,0.004,4.686274,1.171568,0.147033,7,235,2019,2020,0.91,1,0.91,0.0,0.005,1.382906,1.382906,0.0
00-0034838,R.Freeman,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,496.0,3.0,13,0.0,-0.13210889247214327,-17.43837380632291,3.757575757575758,0.022727272727272728,0.09848484848484848,0.0,50.0,43.0,256.0,1.0,0,0.0,9.0,259.0,-0.050205293099846705,-2.5102646549923353,0.86,5.953488372093023,0.02,0.0,0.18,6.023255813953488,16,Royce Freeman,RB,2018,4,3.94002,0.985005,0.99702,false,0.006,6.697145,1.674286,1.694709,3,71,2021,2022,1.1875,1,1.1875,1.0475,0.006,1.717939,1.717939,1.515403
00-0035040,D.Blough,2022,56.0,38.0,402.0,2.0,2.0,5.0,-0.07661951056312775,-4.8270291654770485,0.6785714285714286,7.178571428571429,0.03571428571428571,0.03571428571428571,4.0,5.0,0.0,0,0.0,-1.2520886099082418,-5.008354439632967,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,David Blough,QB,2022,1,1.15,1.15,0.205,false,0.006,1.663689,1.663689,0.296571,,,2022,2023,1.2325,1,1.2325,0.07625,0.005,1.651375,1.651375,0.102164
00-0033591,N.Brown,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,33.0,0.0,0,0.0,59.0,22.0,-0.3331444342750021,-2.998299908475019,0.4444444444444444,8.25,0.0,0.0,6.555555555555555,5.5,7,Noah Brown,WR,2017,4,2.471952,0.617988,0.071952,false,0.004,4.458395,1.114599,0.129772,7,239,2020,2021,1.1275,1,1.1275,0.1375,0.006,1.860838,1.860838,0.226932
00-0028664,C.Jones,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,1,0.0,4.468986858613789,4.468986858613789,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Chris Jones,P,2015,2,2.658,1.329,0.75,false,0.009000000000000001,5.587588,2.793794,1.576633,,,2016,2017,2.175,4,8.7,2.5,0.013000000000000001,15.691257,3.922814,4.508982
00-0039365,J.Cowing,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0,0.0,0.3806191333569586,0.3806191333569586,7.0,0.0,0.0,0.0,6.0,4.0,80.0,0.0,1,0.0,86.0,26.0,0.709211872308515,4.25527123385109,0.6666666666666666,20.0,0.0,0.25,14.333333333333334,6.5,3,Jacob Cowing,WR,2024,4,4.548716,1.137177,0.528708,true,0.004,5.364422,1.341103,0.623519,4,135,2027,,,,,,,,,
00-0027981,K.Rudolph,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,57.0,532.0,8.0,4,1.0,600.0,224.0,0.21416117249744476,17.347054972293027,0.7037037037037037,9.333333333333334,0.09876543209876543,0.07017543859649122,7.407407407407407,3.9298245614035086,16,Kyle Rudolph,TE,2014,5,36.5,7.3,12.64,false,0.055,82.66015,16.53203,28.625323,2,43,2018,2019,9.025,4,36.1,9.0,0.048,57.775345,14.443836,14.403826
