player_name,player_name,team,season,week,pass_yards,pass_tds,rush_yards,rush_tds,rec_yards,rec_tds,completions,attempts,passing_air_yards,fantasy_points,fantasy_points_ppr,player_norm
A.Brown,A.J. Brown,PHI,2024,1,0,0,0,0,119,1,0,0,0,17.9,22.9,abrown
A.Brown,A.J. Brown,PHI,2024,6,0,0,0,0,116,1,0,0,0,17.6,23.6,abrown
A.Brown,A.J. Brown,PHI,2024,7,0,0,0,0,89,1,0,0,0,14.9,19.9,abrown
A.Brown,A.J. Brown,PHI,2024,8,0,0,0,0,84,0,0,0,0,8.4,13.4,abrown
A.Brown,A.J. Brown,PHI,2024,9,0,0,0,0,36,0,0,0,0,3.6,5.6,abrown
A.Brown,A.J. Brown,PHI,2024,10,0,0,0,0,109,0,0,0,0,10.9,15.9,abrown
A.Brown,A.J. Brown,PHI,2024,11,0,0,0,0,65,0,0,0,0,6.5,11.5,abrown
A.Brown,A.J. Brown,PHI,2024,12,0,0,0,0,109,1,0,0,0,16.9,22.9,abrown
A.Brown,A.J. Brown,PHI,2024,13,0,0,0,0,66,0,0,0,0,6.6000000000000005,11.600000000000001,abrown
A.Brown,A.J. Brown,PHI,2024,14,0,0,0,0,43,0,0,0,0,4.3,8.3,abrown
A.Brown,A.J. Brown,PHI,2024,15,0,0,0,0,110,1,0,0,0,17.0,25.0,abrown
A.Brown,A.J. Brown,PHI,2024,16,0,0,0,0,97,1,0,0,0,15.700000000000001,23.700000000000003,abrown
A.Brown,A.J. Brown,PHI,2024,17,0,0,0,0,36,1,0,0,0,9.6,12.6,abrown
A.Brown,A.J. Brown,PHI,2024,19,0,0,0,0,10,0,0,0,0,1.0,2.0,abrown
A.Brown,A.J. Brown,PHI,2024,20,0,0,0,0,14,0,0,0,0,1.4000000000000001,3.4000000000000004,abrown
A.Brown,A.J. Brown,PHI,2024,21,0,0,0,0,96,1,0,0,0,15.600000000000001,21.6,abrown
A.Brown,A.J. Brown,PHI,2024,22,0,0,0,0,43,1,0,0,0,10.3,13.3,abrown
A.Burney,Amari Burney,LV,2024,1,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,4,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,9,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burney,Amari Burney,LV,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,aburney
A.Burns,Artie Burns,SEA,2024,6,0,0,0,0,0,0,0,0,0,0.0,0.0,aburns
A.Burns,Artie Burns,SEA,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,aburns
A.Butler,Adam Butler,LV,2024,1,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,2,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,3,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,4,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,5,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,6,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,7,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
